region,community,cases,date
LOS ANGELES,HISTORIC FILIPINOTOWN,0,2020-03-27
LOS ANGELES,HISTORIC FILIPINOTOWN,0,2020-03-28
NA,HOLLYWOOD,1,2020-03-17
LOS ANGELES,HOLLYWOOD,5,2020-03-18
NA,HOLLYWOOD,5,2020-03-19
NA,HOLLYWOOD,7,2020-03-20
NA,HOLLYWOOD,12,2020-03-21
NA,HOLLYWOOD,12,2020-03-22
NA,HOLLYWOOD,14,2020-03-23
NA,HOLLYWOOD,19,2020-03-24
NA,HOLLYWOOD,23,2020-03-25
NA,HOLLYWOOD,27,2020-03-26
LOS ANGELES,HOLLYWOOD,30,2020-03-27
LOS ANGELES,HOLLYWOOD,38,2020-03-28
NA,HOLLYWOOD HILLS,2,2020-03-17
LOS ANGELES,HOLLYWOOD HILLS,2,2020-03-18
NA,HOLLYWOOD HILLS,2,2020-03-19
NA,HOLLYWOOD HILLS,2,2020-03-20
NA,HOLLYWOOD HILLS,2,2020-03-21
NA,HOLLYWOOD HILLS,5,2020-03-22
NA,HOLLYWOOD HILLS,7,2020-03-23
NA,HOLLYWOOD HILLS,8,2020-03-24
NA,HOLLYWOOD HILLS,8,2020-03-25
NA,HOLLYWOOD HILLS,17,2020-03-26
LOS ANGELES,HOLLYWOOD HILLS,19,2020-03-27
LOS ANGELES,HOLLYWOOD HILLS,23,2020-03-28
NA,HUNTINGTON PARK,0,2020-03-27
NA,HUNTINGTON PARK,2,2020-03-28
NA,HYDE PARK,1,2020-03-23
NA,HYDE PARK,1,2020-03-24
NA,HYDE PARK,1,2020-03-25
NA,HYDE PARK,1,2020-03-26
LOS ANGELES,HYDE PARK,2,2020-03-27
LOS ANGELES,HYDE PARK,2,2020-03-28
NA,INDUSTRY,0,2020-03-27
NA,INDUSTRY,0,2020-03-28
NA,INGLEWOOD,1,2020-03-17
NA,INGLEWOOD,1,2020-03-18
NA,INGLEWOOD,2,2020-03-19
NA,INGLEWOOD,2,2020-03-20
NA,INGLEWOOD,2,2020-03-21
NA,INGLEWOOD,3,2020-03-22
NA,INGLEWOOD,3,2020-03-23
NA,INGLEWOOD,5,2020-03-24
NA,INGLEWOOD,5,2020-03-25
NA,INGLEWOOD,12,2020-03-26
NA,INGLEWOOD,12,2020-03-27
NA,INGLEWOOD,14,2020-03-28
NA,IRWINDALE,0,2020-03-27
NA,IRWINDALE,0,2020-03-28
LOS ANGELES,JEFFERSON PARK,0,2020-03-27
LOS ANGELES,JEFFERSON PARK,0,2020-03-28
UNINCORPORATED,KAGEL/LOPEZ CANYONS,0,2020-03-27
UNINCORPORATED,KAGEL/LOPEZ CANYONS,0,2020-03-28
NA,KOREATOWN,1,2020-03-17
LOS ANGELES,KOREATOWN,1,2020-03-18
NA,KOREATOWN,1,2020-03-19
NA,KOREATOWN,1,2020-03-20
NA,KOREATOWN,1,2020-03-21
NA,KOREATOWN,2,2020-03-22
NA,KOREATOWN,3,2020-03-23
NA,KOREATOWN,5,2020-03-24
NA,KOREATOWN,5,2020-03-25
NA,KOREATOWN,7,2020-03-26
LOS ANGELES,KOREATOWN,7,2020-03-27
LOS ANGELES,KOREATOWN,10,2020-03-28
NA,LA CANADA FLINTRIDGE,1,2020-03-21
NA,LA CANADA FLINTRIDGE,1,2020-03-22
NA,LA CANADA FLINTRIDGE,2,2020-03-23
NA,LA CANADA FLINTRIDGE,2,2020-03-24
NA,LA CANADA FLINTRIDGE,3,2020-03-25
NA,LA CANADA FLINTRIDGE,6,2020-03-26
NA,LA CANADA FLINTRIDGE,5,2020-03-27
NA,LA CANADA FLINTRIDGE,7,2020-03-28
UNINCORPORATED,LA CRESCENTA-MONTROSE,0,2020-03-27
UNINCORPORATED,LA CRESCENTA-MONTROSE,0,2020-03-28
NA,LA HABRA HEIGHTS,NA,2020-03-27
UNINCORPORATED,LA HABRA HEIGHTS,NA,2020-03-27
NA,LA HABRA HEIGHTS,0,2020-03-28
UNINCORPORATED,LA HABRA HEIGHTS,0,2020-03-28
NA,LA MIRADA,3,2020-03-17
NA,LA MIRADA,3,2020-03-18
NA,LA MIRADA,3,2020-03-19
NA,LA MIRADA,3,2020-03-20
NA,LA MIRADA,3,2020-03-21
NA,LA MIRADA,3,2020-03-22
NA,LA MIRADA,3,2020-03-23
NA,LA MIRADA,3,2020-03-24
NA,LA MIRADA,4,2020-03-25
NA,LA MIRADA,5,2020-03-26
NA,LA MIRADA,5,2020-03-27
NA,LA MIRADA,6,2020-03-28
NA,LA PUENTE,1,2020-03-24
NA,LA PUENTE,1,2020-03-26
NA,LA PUENTE,1,2020-03-27
NA,LA PUENTE,2,2020-03-28
UNINCORPORATED,LA RAMBLA,NA,2020-03-27
UNINCORPORATED,LA RAMBLA,NA,2020-03-28
NA,LA VERNE,1,2020-03-21
NA,LA VERNE,2,2020-03-22
NA,LA VERNE,2,2020-03-23
NA,LA VERNE,2,2020-03-24
NA,LA VERNE,2,2020-03-25
NA,LA VERNE,2,2020-03-26
NA,LA VERNE,1,2020-03-27
UNINCORPORATED,LA VERNE,NA,2020-03-27
NA,LA VERNE,1,2020-03-28
UNINCORPORATED,LA VERNE,NA,2020-03-28
UNINCORPORATED,LADERA HEIGHTS,0,2020-03-27
UNINCORPORATED,LADERA HEIGHTS,0,2020-03-28
LOS ANGELES,LAFAYETTE SQUARE,NA,2020-03-27
LOS ANGELES,LAFAYETTE SQUARE,NA,2020-03-28
NA,LAKE BALBOA,1,2020-03-20
NA,LAKE BALBOA,1,2020-03-21
NA,LAKE BALBOA,1,2020-03-22
NA,LAKE BALBOA,2,2020-03-23
NA,LAKE BALBOA,2,2020-03-24
NA,LAKE BALBOA,2,2020-03-25
NA,LAKE BALBOA,3,2020-03-26
LOS ANGELES,LAKE BALBOA,3,2020-03-27
LOS ANGELES,LAKE BALBOA,6,2020-03-28
UNINCORPORATED,LAKE HUGHES,0,2020-03-27
UNINCORPORATED,LAKE HUGHES,0,2020-03-28
UNINCORPORATED,LAKE LOS ANGELES,0,2020-03-27
UNINCORPORATED,LAKE LOS ANGELES,0,2020-03-28
UNINCORPORATED,LAKE MANOR,0,2020-03-27
UNINCORPORATED,LAKE MANOR,0,2020-03-28
LOS ANGELES,LAKEVIEW TERRACE,NA,2020-03-27
LOS ANGELES,LAKEVIEW TERRACE,NA,2020-03-28
NA,LAKEWOOD,1,2020-03-20
NA,LAKEWOOD,1,2020-03-21
NA,LAKEWOOD,1,2020-03-22
NA,LAKEWOOD,1,2020-03-23
NA,LAKEWOOD,3,2020-03-24
NA,LAKEWOOD,4,2020-03-25
NA,LAKEWOOD,7,2020-03-26
NA,LAKEWOOD,8,2020-03-27
UNINCORPORATED,LAKEWOOD,0,2020-03-27
NA,LAKEWOOD,11,2020-03-28
UNINCORPORATED,LAKEWOOD,0,2020-03-28
NA,LANCASTER,3,2020-03-20
NA,LANCASTER,3,2020-03-21
NA,LANCASTER,4,2020-03-22
NA,LANCASTER,7,2020-03-23
NA,LANCASTER,8,2020-03-24
NA,LANCASTER,13,2020-03-25
NA,LANCASTER,16,2020-03-26
NA,LANCASTER,18,2020-03-27
NA,LANCASTER,19,2020-03-28
NA,LAWNDALE,1,2020-03-19
NA,LAWNDALE,1,2020-03-20
NA,LAWNDALE,1,2020-03-21
NA,LAWNDALE,1,2020-03-22
NA,LAWNDALE,2,2020-03-23
NA,LAWNDALE,2,2020-03-24
NA,LAWNDALE,1,2020-03-25
NA,LAWNDALE,2,2020-03-26
NA,LAWNDALE,2,2020-03-27
NA,LAWNDALE,3,2020-03-28
NA,LEIMERT PARK,2,2020-03-26
LOS ANGELES,LEIMERT PARK,NA,2020-03-27
LOS ANGELES,LEIMERT PARK,NA,2020-03-28
UNINCORPORATED,LENNOX,NA,2020-03-27
UNINCORPORATED,LENNOX,NA,2020-03-28
UNINCORPORATED,LEONA VALLEY,0,2020-03-27
UNINCORPORATED,LEONA VALLEY,0,2020-03-28
NA,LINCOLN HEIGHTS,1,2020-03-23
NA,LINCOLN HEIGHTS,1,2020-03-24
NA,LINCOLN HEIGHTS,1,2020-03-26
LOS ANGELES,LINCOLN HEIGHTS,1,2020-03-27
LOS ANGELES,LINCOLN HEIGHTS,1,2020-03-28
LOS ANGELES,LITTLE ARMENIA,0,2020-03-27
LOS ANGELES,LITTLE ARMENIA,0,2020-03-28
NA,LITTLE BANGLADESH,1,2020-03-26
LOS ANGELES,LITTLE BANGLADESH,2,2020-03-27
LOS ANGELES,LITTLE BANGLADESH,2,2020-03-28
LOS ANGELES,LITTLE TOKYO,0,2020-03-27
LOS ANGELES,LITTLE TOKYO,0,2020-03-28
UNINCORPORATED,LITTLEROCK,0,2020-03-27
UNINCORPORATED,LITTLEROCK,0,2020-03-28
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-27
UNINCORPORATED,LITTLEROCK/JUNIPER HILLS,0,2020-03-28
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-03-27
UNINCORPORATED,LITTLEROCK/PEARBLOSSOM,0,2020-03-28
UNINCORPORATED,LLANO,0,2020-03-27
UNINCORPORATED,LLANO,0,2020-03-28
NA,LOMITA,5,2020-03-19
NA,LOMITA,5,2020-03-20
NA,LOMITA,7,2020-03-21
NA,LOMITA,8,2020-03-22
NA,LOMITA,8,2020-03-23
NA,LOMITA,9,2020-03-24
NA,LOMITA,9,2020-03-25
NA,LOMITA,12,2020-03-26
NA,LOMITA,0,2020-03-27
NA,LOMITA,NA,2020-03-28
LOS ANGELES,LONGWOOD,0,2020-03-27
LOS ANGELES,LONGWOOD,0,2020-03-28
NA,LOS ANGELES,839,2020-03-28
NA,LOS FELIZ,1,2020-03-22
NA,LOS FELIZ,2,2020-03-23
NA,LOS FELIZ,2,2020-03-24
NA,LOS FELIZ,3,2020-03-25
NA,LOS FELIZ,5,2020-03-26
LOS ANGELES,LOS FELIZ,6,2020-03-27
LOS ANGELES,LOS FELIZ,5,2020-03-28
NA,LYNWOOD,1,2020-03-17
NA,LYNWOOD,1,2020-03-18
NA,LYNWOOD,1,2020-03-19
NA,LYNWOOD,1,2020-03-20
NA,LYNWOOD,1,2020-03-21
NA,LYNWOOD,2,2020-03-22
NA,LYNWOOD,2,2020-03-23
NA,LYNWOOD,2,2020-03-24
NA,LYNWOOD,3,2020-03-25
NA,LYNWOOD,6,2020-03-26
NA,LYNWOOD,8,2020-03-27
NA,LYNWOOD,13,2020-03-28
UNINCORPORATED,LYNWOOD,0,2020-03-28
NA,MALIBU,NA,2020-03-27
NA,MALIBU,NA,2020-03-28
LOS ANGELES,MANCHESTER SQUARE,NA,2020-03-27
LOS ANGELES,MANCHESTER SQUARE,NA,2020-03-28
LOS ANGELES,MANDEVILLE CANYON,NA,2020-03-27
LOS ANGELES,MANDEVILLE CANYON,NA,2020-03-28
NA,MANHATTAN BEACH,4,2020-03-17
NA,MANHATTAN BEACH,4,2020-03-18
NA,MANHATTAN BEACH,5,2020-03-19
NA,MANHATTAN BEACH,6,2020-03-20
NA,MANHATTAN BEACH,7,2020-03-21
NA,MANHATTAN BEACH,7,2020-03-22
NA,MANHATTAN BEACH,9,2020-03-23
NA,MANHATTAN BEACH,11,2020-03-24
NA,MANHATTAN BEACH,17,2020-03-25
NA,MANHATTAN BEACH,21,2020-03-26
NA,MANHATTAN BEACH,22,2020-03-27
NA,MANHATTAN BEACH,23,2020-03-28
NA,MAR VISTA,1,2020-03-17
LOS ANGELES,MAR VISTA,1,2020-03-18
NA,MAR VISTA,1,2020-03-19
NA,MAR VISTA,3,2020-03-20
NA,MAR VISTA,4,2020-03-21
NA,MAR VISTA,5,2020-03-22
NA,MAR VISTA,6,2020-03-23
NA,MAR VISTA,6,2020-03-24
NA,MAR VISTA,6,2020-03-25
NA,MAR VISTA,8,2020-03-26
LOS ANGELES,MAR VISTA,8,2020-03-27
LOS ANGELES,MAR VISTA,8,2020-03-28
UNINCORPORATED,MARINA DEL REY,NA,2020-03-27
UNINCORPORATED,MARINA DEL REY,NA,2020-03-28
LOS ANGELES,MARINA PENINSULA,NA,2020-03-27
LOS ANGELES,MARINA PENINSULA,NA,2020-03-28
NA,MAYWOOD,1,2020-03-26
NA,MAYWOOD,1,2020-03-27
NA,MAYWOOD,2,2020-03-28
NA,MELROSE,9,2020-03-17
LOS ANGELES,MELROSE,10,2020-03-18
NA,MELROSE,11,2020-03-19
NA,MELROSE,11,2020-03-20
NA,MELROSE,12,2020-03-21
NA,MELROSE,17,2020-03-22
NA,MELROSE,19,2020-03-23
NA,MELROSE,26,2020-03-24
NA,MELROSE,33,2020-03-25
NA,MELROSE,47,2020-03-26
LOS ANGELES,MELROSE,49,2020-03-27
LOS ANGELES,MELROSE,56,2020-03-28
LOS ANGELES,MID-CITY,8,2020-03-27
LOS ANGELES,MID-CITY,8,2020-03-28
NA,MIRACLE MILE,1,2020-03-20
NA,MIRACLE MILE,1,2020-03-21
NA,MIRACLE MILE,4,2020-03-22
NA,MIRACLE MILE,5,2020-03-23
NA,MIRACLE MILE,7,2020-03-24
NA,MIRACLE MILE,8,2020-03-25
NA,MIRACLE MILE,13,2020-03-26
LOS ANGELES,MIRACLE MILE,7,2020-03-27
LOS ANGELES,MIRACLE MILE,8,2020-03-28
UNINCORPORATED,MIRACLE MILE,0,2020-03-28
LOS ANGELES,MISSION HILLS,NA,2020-03-27
LOS ANGELES,MISSION HILLS,5,2020-03-28
NA,MONROVIA,2,2020-03-26
NA,MONROVIA,4,2020-03-27
UNINCORPORATED,MONROVIA,NA,2020-03-27
NA,MONROVIA,4,2020-03-28
UNINCORPORATED,MONROVIA,NA,2020-03-28
NA,MONTEBELLO,1,2020-03-21
NA,MONTEBELLO,1,2020-03-26
NA,MONTEBELLO,2,2020-03-27
NA,MONTEBELLO,3,2020-03-28
NA,MONTEREY PARK,1,2020-03-17
NA,MONTEREY PARK,2,2020-03-18
NA,MONTEREY PARK,2,2020-03-19
NA,MONTEREY PARK,2,2020-03-20
NA,MONTEREY PARK,3,2020-03-21
NA,MONTEREY PARK,3,2020-03-22
NA,MONTEREY PARK,3,2020-03-23
NA,MONTEREY PARK,3,2020-03-24
NA,MONTEREY PARK,4,2020-03-25
NA,MONTEREY PARK,4,2020-03-26
NA,MONTEREY PARK,4,2020-03-27
NA,MONTEREY PARK,5,2020-03-28
NA,MT. WASHINGTON,1,2020-03-24
NA,MT. WASHINGTON,2,2020-03-25
NA,MT. WASHINGTON,3,2020-03-26
LOS ANGELES,MT. WASHINGTON,NA,2020-03-27
LOS ANGELES,MT. WASHINGTON,NA,2020-03-28
UNINCORPORATED,NEWHALL,0,2020-03-27
UNINCORPORATED,NEWHALL,0,2020-03-28
NA,NORTH HILLS,1,2020-03-26
LOS ANGELES,NORTH HILLS,1,2020-03-27
LOS ANGELES,NORTH HILLS,2,2020-03-28
NA,NORTH HOLLYWOOD,1,2020-03-17
LOS ANGELES,NORTH HOLLYWOOD,2,2020-03-18
NA,NORTH HOLLYWOOD,3,2020-03-19
NA,NORTH HOLLYWOOD,5,2020-03-20
NA,NORTH HOLLYWOOD,5,2020-03-21
NA,NORTH HOLLYWOOD,5,2020-03-22
NA,NORTH HOLLYWOOD,9,2020-03-23
NA,NORTH HOLLYWOOD,10,2020-03-24
NA,NORTH HOLLYWOOD,11,2020-03-25
NA,NORTH HOLLYWOOD,15,2020-03-26
LOS ANGELES,NORTH HOLLYWOOD,18,2020-03-27
LOS ANGELES,NORTH HOLLYWOOD,26,2020-03-28
UNINCORPORATED,NORTH LANCASTER,0,2020-03-27
UNINCORPORATED,NORTH LANCASTER,0,2020-03-28
UNINCORPORATED,NORTH WHITTIER,0,2020-03-27
UNINCORPORATED,NORTH WHITTIER,0,2020-03-28
UNINCORPORATED,NORTHEAST SAN GABRIEL,0,2020-03-27
UNINCORPORATED,NORTHEAST SAN GABRIEL,0,2020-03-28
NA,NORTHRIDGE,1,2020-03-17
LOS ANGELES,NORTHRIDGE,1,2020-03-18
NA,NORTHRIDGE,1,2020-03-19
NA,NORTHRIDGE,1,2020-03-20
NA,NORTHRIDGE,1,2020-03-21
NA,NORTHRIDGE,1,2020-03-22
NA,NORTHRIDGE,1,2020-03-23
NA,NORTHRIDGE,2,2020-03-24
NA,NORTHRIDGE,2,2020-03-25
NA,NORTHRIDGE,4,2020-03-26
LOS ANGELES,NORTHRIDGE,7,2020-03-27
LOS ANGELES,NORTHRIDGE,8,2020-03-28
NA,NORWALK,1,2020-03-24
NA,NORWALK,2,2020-03-25
NA,NORWALK,9,2020-03-26
NA,NORWALK,9,2020-03-27
NA,NORWALK,12,2020-03-28
NA,PACIFIC PALISADES,5,2020-03-19
NA,PACIFIC PALISADES,6,2020-03-20
NA,PACIFIC PALISADES,7,2020-03-21
NA,PACIFIC PALISADES,7,2020-03-22
NA,PACIFIC PALISADES,8,2020-03-23
NA,PACIFIC PALISADES,9,2020-03-24
NA,PACIFIC PALISADES,9,2020-03-25
NA,PACIFIC PALISADES,12,2020-03-26
LOS ANGELES,PACIFIC PALISADES,10,2020-03-27
LOS ANGELES,PACIFIC PALISADES,11,2020-03-28
NA,PACOIMA,1,2020-03-26
LOS ANGELES,PACOIMA,2,2020-03-27
LOS ANGELES,PACOIMA,3,2020-03-28
UNINCORPORATED,PADUA HILLS,0,2020-03-27
UNINCORPORATED,PADUA HILLS,0,2020-03-28
LOS ANGELES,PALISADES HIGHLANDS,0,2020-03-27
LOS ANGELES,PALISADES HIGHLANDS,0,2020-03-28
NA,PALMDALE,1,2020-03-23
NA,PALMDALE,2,2020-03-24
NA,PALMDALE,2,2020-03-25
NA,PALMDALE,2,2020-03-26
NA,PALMDALE,4,2020-03-27
UNINCORPORATED,PALMDALE,0,2020-03-27
NA,PALMDALE,6,2020-03-28
UNINCORPORATED,PALMDALE,0,2020-03-28
NA,PALMS,1,2020-03-19
NA,PALMS,1,2020-03-20
NA,PALMS,1,2020-03-21
NA,PALMS,1,2020-03-22
NA,PALMS,2,2020-03-23
NA,PALMS,6,2020-03-24
NA,PALMS,8,2020-03-25
NA,PALMS,10,2020-03-26
LOS ANGELES,PALMS,12,2020-03-27
LOS ANGELES,PALMS,15,2020-03-28
NA,PALOS VERDES ESTATES,12,2020-03-27
NA,PALOS VERDES ESTATES,14,2020-03-28
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-03-27
UNINCORPORATED,PALOS VERDES PENINSULA,0,2020-03-28
NA,PANORAMA CITY,1,2020-03-25
NA,PANORAMA CITY,4,2020-03-26
LOS ANGELES,PANORAMA CITY,4,2020-03-27
LOS ANGELES,PANORAMA CITY,4,2020-03-28
NA,PARAMOUNT,1,2020-03-22
NA,PARAMOUNT,2,2020-03-23
NA,PARAMOUNT,2,2020-03-24
NA,PARAMOUNT,3,2020-03-25
NA,PARAMOUNT,4,2020-03-26
NA,PARAMOUNT,5,2020-03-27
NA,PARAMOUNT,5,2020-03-28
NA,PARK LA BREA,4,2020-03-20
NA,PARK LA BREA,4,2020-03-21
NA,PARK LA BREA,4,2020-03-22
NA,PARK LA BREA,6,2020-03-23
NA,PARK LA BREA,8,2020-03-24
NA,PARK LA BREA,8,2020-03-25
NA,PARK LA BREA,8,2020-03-26
LOS ANGELES,PARK LA BREA,NA,2020-03-27
LOS ANGELES,PARK LA BREA,NA,2020-03-28
NA,PARK LABREA,3,2020-03-19
UNINCORPORATED,PEARBLOSSOM/LLANO,0,2020-03-27
UNINCORPORATED,PEARBLOSSOM/LLANO,0,2020-03-28
UNINCORPORATED,PELLISSIER VILLAGE,0,2020-03-27
UNINCORPORATED,PELLISSIER VILLAGE,0,2020-03-28
NA,PICO,1,2020-03-24
NA,PICO,2,2020-03-25
NA,PICO,5,2020-03-26
NA,PICO RIVERA,1,2020-03-24
NA,PICO RIVERA,1,2020-03-25
NA,PICO RIVERA,2,2020-03-26
NA,PICO RIVERA,2,2020-03-27
NA,PICO RIVERA,5,2020-03-28
LOS ANGELES,PICO-UNION,5,2020-03-27
LOS ANGELES,PICO-UNION,4,2020-03-28
UNINCORPORATED,PLACERITA CANYON,0,2020-03-27
UNINCORPORATED,PLACERITA CANYON,0,2020-03-28
LOS ANGELES,PLAYA DEL REY,NA,2020-03-27
LOS ANGELES,PLAYA DEL REY,NA,2020-03-28
NA,PLAYA VISTA,1,2020-03-19
NA,PLAYA VISTA,1,2020-03-20
NA,PLAYA VISTA,2,2020-03-21
NA,PLAYA VISTA,2,2020-03-22
NA,PLAYA VISTA,3,2020-03-23
NA,PLAYA VISTA,4,2020-03-24
NA,PLAYA VISTA,5,2020-03-25
NA,PLAYA VISTA,8,2020-03-26
LOS ANGELES,PLAYA VISTA,5,2020-03-27
LOS ANGELES,PLAYA VISTA,5,2020-03-28
NA,POMONA,1,2020-03-25
NA,POMONA,3,2020-03-26
NA,POMONA,4,2020-03-27
UNINCORPORATED,POMONA,0,2020-03-27
NA,POMONA,4,2020-03-28
UNINCORPORATED,POMONA,0,2020-03-28
NA,PORTER RANCH,1,2020-03-24
NA,PORTER RANCH,1,2020-03-25
NA,PORTER RANCH,2,2020-03-26
LOS ANGELES,PORTER RANCH,2,2020-03-27
LOS ANGELES,PORTER RANCH,3,2020-03-28
UNINCORPORATED,QUARTZ HILL,0,2020-03-27
UNINCORPORATED,QUARTZ HILL,0,2020-03-28
UNINCORPORATED,RANCHO DOMINGUEZ,0,2020-03-27
UNINCORPORATED,RANCHO DOMINGUEZ,0,2020-03-28
NA,RANCHO PALOS VERDES,1,2020-03-22
NA,RANCHO PALOS VERDES,1,2020-03-23
NA,RANCHO PALOS VERDES,3,2020-03-24
NA,RANCHO PALOS VERDES,5,2020-03-25
NA,RANCHO PALOS VERDES,6,2020-03-26
NA,RANCHO PALOS VERDES,7,2020-03-27
NA,RANCHO PALOS VERDES,8,2020-03-28
LOS ANGELES,RANCHO PARK,NA,2020-03-27
LOS ANGELES,RANCHO PARK,NA,2020-03-28
NA,REDONDO BEACH,1,2020-03-20
NA,REDONDO BEACH,2,2020-03-21
NA,REDONDO BEACH,4,2020-03-22
NA,REDONDO BEACH,5,2020-03-23
NA,REDONDO BEACH,7,2020-03-24
NA,REDONDO BEACH,9,2020-03-25
NA,REDONDO BEACH,20,2020-03-26
NA,REDONDO BEACH,23,2020-03-27
NA,REDONDO BEACH,24,2020-03-28
LOS ANGELES,REGENT SQUARE,0,2020-03-27
LOS ANGELES,REGENT SQUARE,0,2020-03-28
NA,RESEDA,1,2020-03-17
LOS ANGELES,RESEDA,1,2020-03-18
NA,RESEDA,1,2020-03-19
NA,RESEDA,2,2020-03-20
NA,RESEDA,3,2020-03-21
NA,RESEDA,2,2020-03-22
NA,RESEDA,3,2020-03-23
NA,RESEDA,4,2020-03-24
NA,RESEDA,5,2020-03-25
NA,RESEDA,8,2020-03-26
LOS ANGELES,RESEDA,8,2020-03-27
LOS ANGELES,RESEDA,11,2020-03-28
LOS ANGELES,RESEDA RANCH,NA,2020-03-27
LOS ANGELES,RESEDA RANCH,NA,2020-03-28
LOS ANGELES,REYNIER VILLAGE,NA,2020-03-27
LOS ANGELES,REYNIER VILLAGE,NA,2020-03-28
NA,ROLLING HILLS,0,2020-03-27
NA,ROLLING HILLS,0,2020-03-28
NA,ROLLING HILLS ESTATES,NA,2020-03-27
NA,ROLLING HILLS ESTATES,NA,2020-03-28
UNINCORPORATED,ROOSEVELT,0,2020-03-27
UNINCORPORATED,ROOSEVELT,0,2020-03-28
NA,ROSEMEAD,0,2020-03-27
NA,ROSEMEAD,1,2020-03-28
UNINCORPORATED,ROSEWOOD,0,2020-03-27
UNINCORPORATED,ROSEWOOD,0,2020-03-28
UNINCORPORATED,ROSEWOOD/EAST GARDENA,0,2020-03-27
UNINCORPORATED,ROSEWOOD/EAST GARDENA,0,2020-03-28
UNINCORPORATED,ROSEWOOD/WEST RANCHO DOMINGUEZ,0,2020-03-27
UNINCORPORATED,ROSEWOOD/WEST RANCHO DOMINGUEZ,0,2020-03-28
UNINCORPORATED,ROWLAND HEIGHTS,1,2020-03-27
UNINCORPORATED,ROWLAND HEIGHTS,1,2020-03-28
UNINCORPORATED,SAN CLEMENTE ISLAND,0,2020-03-28
NA,SAN DIMAS,1,2020-03-17
NA,SAN DIMAS,1,2020-03-18
NA,SAN DIMAS,1,2020-03-19
NA,SAN DIMAS,1,2020-03-20
NA,SAN DIMAS,1,2020-03-21
NA,SAN DIMAS,1,2020-03-22
NA,SAN DIMAS,1,2020-03-23
NA,SAN DIMAS,1,2020-03-24
NA,SAN DIMAS,1,2020-03-25
NA,SAN DIMAS,1,2020-03-26
NA,SAN DIMAS,1,2020-03-27
NA,SAN DIMAS,2,2020-03-28
NA,SAN FERNANDO,1,2020-03-20
NA,SAN FERNANDO,1,2020-03-21
NA,SAN FERNANDO,1,2020-03-22
NA,SAN FERNANDO,1,2020-03-23
NA,SAN FERNANDO,2,2020-03-24
NA,SAN FERNANDO,3,2020-03-25
NA,SAN FERNANDO,3,2020-03-26
NA,SAN FERNANDO,0,2020-03-27
NA,SAN FERNANDO,0,2020-03-28
UNINCORPORATED,SAN FRANCISQUITO CANYON/BOUQUET CANYON,0,2020-03-28
NA,SAN GABRIEL,1,2020-03-24
NA,SAN GABRIEL,1,2020-03-25
NA,SAN GABRIEL,3,2020-03-26
NA,SAN GABRIEL,5,2020-03-27
NA,SAN GABRIEL,6,2020-03-28
UNINCORPORATED,SAN JOSE HILLS,0,2020-03-27
UNINCORPORATED,SAN JOSE HILLS,0,2020-03-28
NA,SAN MARINO,NA,2020-03-27
NA,SAN MARINO,NA,2020-03-28
UNINCORPORATED,SAN PASQUAL,0,2020-03-27
UNINCORPORATED,SAN PASQUAL,0,2020-03-28
NA,SAN PEDRO,1,2020-03-17
LOS ANGELES,SAN PEDRO,1,2020-03-18
NA,SAN PEDRO,1,2020-03-19
NA,SAN PEDRO,1,2020-03-20
NA,SAN PEDRO,1,2020-03-21
NA,SAN PEDRO,1,2020-03-22
NA,SAN PEDRO,2,2020-03-23
NA,SAN PEDRO,2,2020-03-24
NA,SAN PEDRO,4,2020-03-25
NA,SAN PEDRO,5,2020-03-26
LOS ANGELES,SAN PEDRO,8,2020-03-27
LOS ANGELES,SAN PEDRO,9,2020-03-28
UNINCORPORATED,SAND CANYON,0,2020-03-27
UNINCORPORATED,SAND CANYON,0,2020-03-28
UNINCORPORATED,SANTA CATALINA ISLAND,0,2020-03-27
UNINCORPORATED,SANTA CATALINA ISLAND,0,2020-03-28
NA,SANTA CLARITA,2,2020-03-17
NA,SANTA CLARITA,2,2020-03-18
NA,SANTA CLARITA,3,2020-03-19
NA,SANTA CLARITA,4,2020-03-20
NA,SANTA CLARITA,4,2020-03-21
NA,SANTA CLARITA,4,2020-03-22
NA,SANTA CLARITA,7,2020-03-23
NA,SANTA CLARITA,7,2020-03-24
NA,SANTA CLARITA,10,2020-03-25
NA,SANTA CLARITA,16,2020-03-26
NA,SANTA CLARITA,24,2020-03-27
NA,SANTA CLARITA,32,2020-03-28
NA,SANTA FE SPRINGS,0,2020-03-27
NA,SANTA FE SPRINGS,0,2020-03-28
NA,SANTA MONICA,1,2020-03-17
NA,SANTA MONICA,3,2020-03-18
NA,SANTA MONICA,2,2020-03-19
NA,SANTA MONICA,4,2020-03-20
NA,SANTA MONICA,5,2020-03-21
NA,SANTA MONICA,7,2020-03-22
NA,SANTA MONICA,12,2020-03-23
NA,SANTA MONICA,16,2020-03-24
NA,SANTA MONICA,18,2020-03-25
NA,SANTA MONICA,21,2020-03-26
NA,SANTA MONICA,28,2020-03-27
NA,SANTA MONICA,38,2020-03-28
NA,SANTA MONICA MOUNTAINS,2,2020-03-19
NA,SANTA MONICA MOUNTAINS,2,2020-03-20
NA,SANTA MONICA MOUNTAINS,3,2020-03-21
NA,SANTA MONICA MOUNTAINS,2,2020-03-22
